Id,Name,Shape Library,Page ID,Contained By,Group,Line Source,Line Destination,Source Arrow,Destination Arrow,Status,Text Area 1,Text Area 2
603,Process,Flowchart Shapes,492,,,,,,,,"This language will identify that violation in your complaint: 	 
""The principal did not provide written notice to the student and the parent/guardian of their determination following the suspension hearing, as required by CMR 53.08(2).""  Add details in the box below, including what happened after the hearing.  If you weren't sure what the principal decided at the hearing, include that information.  ",
604,Process,Flowchart Shapes,492,,,,,,,,"Okay, we'll move on to the next section.",
605,Process,Flowchart Shapes,492,,,,,,,,Did the notice tell you why the principal decided to suspend the student?,
606,Process,Flowchart Shapes,492,,,,,,,,"Those are all the notice of decision requirements.  If they've identified any concerns: You identified problem(s) related to the hearing.  Do you want to include those concerns in your complaint?  If they haven't identified any concerns in this section:  You haven't identified a violation of a hearing requirement included in this guide.  If you have concerns about the student's academic progress during the suspension, you should still include them in the complaint.    Would you like to describe any concerns to include in your complaint?",
607,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The hearing decision didn't tell you why the principal decided to suspend the student.    Legal Language: The principal failed to notify the parent of the reasons for their decision to suspend the student following the hearing, as required by CMR 53.08(2).  Prompts: In the box below, add details.  If you were/are unsure of why the principal decided to suspend the student, include that information.",
608,Process,Flowchart Shapes,492,,,,,,,,END OF SECTION PAGE,
609,Process,Flowchart Shapes,492,,,,,,,,"Okay, we'll move on to the next section.",
610,Process,Flowchart Shapes,492,,,,,,,,"Alternatives to Suspension The school has to try to work with the student to figure out how to address the behavior that the school is concerned about before they move to exclude the student from school.    Pop up: what kind of alternatives should the school try? inside the pop up: The alternatives will depend on what behavior they're concerned about, but here are some examples:  - The school might try using restorative justice practices or doing a mediation.  The school might ask the student to apologize for the behavior as a part of these strategies. - The school might add supports throughout the student's day, like clear routines and chances to take a break when the student needs one.   - The school might use a different kind of discipline, like detention, that doesn't happen during the school day.  Did the school try anything else before moving to suspend the student?  ",
611,Process,Flowchart Shapes,492,,,,,,,,You identified that the school didn't try any alternatives before moving to suspend the student.  Would you like to include that concern in your complaint? ,
612,Process,Flowchart Shapes,492,,,,,,,,"You identified that the school didn't try any alternatives before moving to suspend the student.  This language will identify that in your complaint: ""The school failed to attempt alternatives prior to exclusion as required by 603 CMR 53.05.  Add details in the box below.   Pop up: What should I include:  inside the pop up: Explain why the school should have tried something else before suspending the student.  The details will depend on your situation, but here are some examples:  - If there have been strategies that the school has used in the past that were helpful to the student, like taking a break during the day, you can desrcibe those strategies.  - If the school hasn't disciplined the student many times before, you can include that information.  - If the student offered to apologize but the school didn't offer the student the opportunity to apologize, you can include that information.  Please note that students with disabilities have additional rights when the school excludes them from school.    SHOW THIS IF IT'S A LONG TERM SUSPENSION: If the alternatives the school could have tried relate to the services in the student's IEP (for example, the school changed the student's routine and it caused the behavior) you can mention the issue here, but we will cover the concern in more detail in a later section.",
613,Process,Flowchart Shapes,492,,,,,,,,"Did the notice tell you how many days the suspension would be, and whether the suspension would be in-school or out-of-school?",
614,Process,Flowchart Shapes,492,,,,,,,,DId the notice tell you that the student could make up work while they're out of the classroom?,
615,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice. We'll ask more about that at the end of this section.,
616,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice. We'll ask more about that at the end of this section.,
617,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the notice. We'll ask more about that at the end of this section.,
618,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The hearing decision didn't tell you how long the student was suspended, and whether the suspension was in-school or out-of-school.  Legal Language: The principal failed to notify the parent of the type and duration of the suspension following a hearing pursuant to CMR 53.08(2).  Prompts: In the box below, add details. ",
619,Process,Flowchart Shapes,492,,,,,,,,"Plain Language: The hearing decision didn't tell you that the student would be able to make up work while they were out of school.  Legal Language: The principal failed to notify the parent of the student's opportunity to make up school work during the suspension in the decision notice following the suspension hearing, pursuant to CMR 53.08(2).  Prompts: In the box below, add details.   Please note that we'll go over some questions about the student's right to make up work in a later section.  If they missed work because they didn't know they could make it up, include that information here, but you don't need to go into too much detail about the work they missed yet.",
620,Process,Flowchart Shapes,492,,,,,,,,"Okay, that's the only requirement related to suspension alternatives, so we'll move on to the next section.",
621,Process,Flowchart Shapes,492,,,,,,,,"Right to Continue Education  Next, we're going to go through the student's right to continue their education while they're out of school.  The student has the right to continue doing work and earning credits while they're out of school.    When the school decided to suspend or expel the student, did the school tell you that would the student be able to continue earning credits?  ",
622,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the school's communication.  We'll ask more questions about that at the end of this section. ,
623,Process,Flowchart Shapes,492,,,,,,,,"Students who are suspended for more than 10 days also have the right to get alternative education services.    Pop up: What does that mean? inside the pop up: ""alternative education services"" are options like tutoring, placement at a different school, Saturday school, or online learning, that a school offers to help a student continue their education while they're out of school.  When the school decides to suspend or expel a student, they have to tell you about the student's right to education services in a letter or email (not over the phone or in person).  Did the school send you a letter or email that told you the student could get education services? ",
624,Process,Flowchart Shapes,492,,,,,,,,"The letter or email has to be in English and in your primary language, if your primary language isn't English.    Did the school send the letter or email in English and in your primary language?   (Yes/N/My primary language is English)",
625,Process,Flowchart Shapes,492,,,,,,,,The school has to provide at least two options for alternative education services.    Did the letter include at least two alternative education services that the student could choose from?  ,
626,Process,Flowchart Shapes,492,,,,,,,,Did the student choose an alternative education service option? ,
627,Process,Flowchart Shapes,492,,,,,,,,"Was the student able to enroll in the option they chose?   pop up: What does this mean?  inside the pop up: the school district has to make sure the student is able to actually start doing the education service they choose.  For example, if the school offered tutoring as an education service, and the student chooses tutoring, the District has to make sure that the student knows how to sign up for tutoring.",
628,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the the student's academic progress during the suspension.  We'll ask more questions about that at the end of this section. ,
629,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the school's communication.  We'll ask more questions about that at the end of this section. ,
630,Process,Flowchart Shapes,492,,,,,,,,You identified a problem.  We'll ask more questions about that at the end of this section. ,
631,Process,Flowchart Shapes,492,,,,,,,,You identified a problem.  We'll ask more questions about that at the end of this section. ,
632,Process,Flowchart Shapes,492,,,,,,,,Plain language: You identified that the school didn't tell the student they would be able to continue earning credits while they were out of school.    Legal Language:  “The School District failed to notify the student and parent of the opportunity to make academic progress while they were out of school due to discipline issued pursuant to 37H3/4.”   Prompts: Explain what happened.    pop up: what should I include:  Inside: Did the student ever find out that they would be able to earn credits? Did the student miss any opportunities to earn credits becuase they didn't know about them?,
633,Process,Flowchart Shapes,492,,,,,,,,Plain language: You identified that the student wasn't able to make progress in their education while they were out of school.  Legal Language:  “The School District failed to give the student the opportunity to make academic progress while they were out of school due to discipline issued pursuant to 37H3/4.”   Prompts: Explain in detail why the student wasn't able to do work and earn credits in the box below.,
634,Process,Flowchart Shapes,492,,,,,,,,Has the student actually been able to complete work and earn credits while out of school? ,
635,Process,Flowchart Shapes,492,,,,,,,,"Plain language: You identified that the school didn't send you a letter or email to tell you that the student could get education services while they're out of school.  Legal Language:  “The principal failed to notify the student and parent about the student's right to alternative education services while the student was out of school due to discipline issued pursuant to 37H3/4.  603 CMR 53.13(4)(a) requires that the principal notify the student and the parent of the opportunity to receive education services at the time the student is expelled or placed on long-term suspension.”   Prompts: In the box below, explain what happened in detail.    Pop up: what should I include:  Inside the pop up: Did you ever find out about education services? What happened because the school didn't tell you about them? ",
636,Process,Flowchart Shapes,492,,,,,,,,"Plain language: You identified that the school didn't send the letter about alternative education services in your primary language.  Legal Language:  “The School District failed to give the student the opportunity to make academic progress while they were suspended. 603 CMR 53.13(4)(a) requires that the principal send notice of the opportunity to receive education services in English and in the primary language of the home.""  Prompts: Explain what happened, when you got the notice in the wrong language, and include what your primary language is. ",
637,Process,Flowchart Shapes,492,,,,,,,,"Plain language: You identified that the school didn't give the student at least two educational services to choose from.    Legal Language:  ""The notice of the opportunity to receive education services during a period of exclusion due to discipline issued pursuant to 37H3/4 did not include a list of the specific education services available to the student, as is required by 603 CMR 53.13(4)(a)""  Prompts: Explain what was in the notice, and what happened because the required information was missing.",
638,Process,Flowchart Shapes,492,,,,,,,,Did the letter about the education services tell the student who to contact if they had questions about the services? ,
639,Process,Flowchart Shapes,492,,,,,,,,You identified a problem.  We'll ask more questions about that at the end of this section. ,
640,Process,Flowchart Shapes,492,,,,,,,,"Plain language: You identified that the letter about education services didn't include a person to contact with questions about the services.  Legal Language:  ""The notice of the opportunity to receive education services during a period of exclusion due to discipline issued pursuant to 37H3/4 did not include contact information for a school district staff member who could provide more detailed information about the services,as is required by 603 CMR 53.13(4)(a)""  Prompts: Explain what happened because the required information was missing.  If the student had questions, or didn't understand what the school meant by ""alternative education services,"" include that information.",
641,Process,Flowchart Shapes,492,,,,,,,,"Plain language: You identified that the letter about education services didn't include a person to contact with questions about the services.  Legal Language:  ""The principal failed to arrange for the education service that the student selected. 603 CMR 53.13 requires that the school-wide education service plan contain the process for arranding for such services.""  Prompts: Explain in detail why the student wasn't able to start the academic services.  ",
642,Process,Flowchart Shapes,492,,,,,,,,"Those are all the requirements for the academic progress and education services..  If they've identified any concerns: You identified problem(s) related to the appeal.  Do you want to include those concerns in your complaint?  If they haven't identified any concerns in this section:  You haven't identified a problem with a requirement included in this guide.  If you have concerns about the school's communication about the hearing, you should still include them in the complaint.    Would you like to describe any concerns to include in your complaint?",
643,Process,Flowchart Shapes,492,,,,,,,,END OF SECTION PAGE,
644,Process,Flowchart Shapes,492,,,,,,,,"Did the school tell you that the student could receive services at all, even if it wasn't in a letter?",
645,Process,Flowchart Shapes,492,,,,,,,,You identified that the school never told you that the student could receive alternative education services.  Would you like to include that in your complaint? ,
646,Process,Flowchart Shapes,492,,,,,,,,"Okay, we'll move on to the next section.",
647,Process,Flowchart Shapes,492,,,,,,,,"You identified that the school never told you that the student could receive alternative education services.  Would you like to include that in your complaint?   This language will identify that concern in your complaint: “The principal failed to notify the student and parent about the student's right to alternative education services while the student was out of school due to discipline issued pursuant to 37H3/4.  603 CMR 53.13(4)(a) requires that the principal notify the student and the parent of the opportunity to receive education services at the time the student is expelled or placed on long-term suspension.”   In the box below, add details about what happened, and what the student is doing without the services.",
648,Process,Flowchart Shapes,492,,,,,,,,You identified a problem with the school's communication about the services.  We'll ask more about that at the end of this section.,
649,Process,Flowchart Shapes,492,,,,,,,,Does the student have a disability that the school knows about?  Pop up: What does this mean? Inside the pop up: the student has a disability that the school knows about if any of these apply to the student:  - they get special education services through an IEP or 504 plan  - someone has requested that the school do a special education evaluation for the student,
650,Process,Flowchart Shapes,492,,,,,,,,MDR,
651,Process,Flowchart Shapes,492,,,,,,,,END OF CONCERNS SECTION PAGE,
652,Note,Sticky Notes,492,,,,,,,,Is there anything else that makes the school know?,
653,Text,Standard,492,,,,,,,,"Go to the next section, skip the end of section page.",
654,Text,Standard,492,,,,,,,,Language to plug in on end of section page.,
655,Text,Standard,492,,,,,,,,Go back to the previous section.,
656,Text,Standard,492,,,,,,,,Stop filling out the complaint and call the helpline.,
657,Sticky Note,Standard,492,,,,,,,,Questions where we're still editing/working out language.,
658,Text,Standard,492,,,,,,,,"Only applies to long term suspensions, skip these questions if it's a short term suspension.",
659,Note,Sticky Notes,492,,,,,,,,Text,
660,Note,Sticky Notes,492,,,,,,,,Text,
661,Note,Sticky Notes,492,,,,,,,,Text,
662,Note,Sticky Notes,492,,,,,,,,Text,
663,Note,Sticky Notes,492,,,,,,,,Text,
664,Note,Sticky Notes,492,,,,,,,,Text,
665,Line,,492,,,496,493,None,Arrow,,discipline,
666,Line,,492,,,499,500,None,Arrow,,No,
667,Line,,492,,,494,499,None,Arrow,,School Rule,
668,Line,,492,,,493,494,None,Arrow,,yes,
669,Line,,492,,,500,501,None,Arrow,,No,
670,Line,,492,,,500,495,None,Arrow,,Yes,
671,Line,,492,,,499,495,None,Arrow,,Yes,
672,Line,,492,,,493,502,None,Arrow,,No,
673,Line,,492,,,502,498,None,Arrow,,No,
674,Line,,492,,,495,503,None,Arrow,,Next,
675,Line,,492,,,503,504,None,Arrow,,No,
676,Line,,492,,,504,505,None,Arrow,,No,
677,Line,,492,,,504,506,None,Arrow,,yes,
678,Line,,492,,,503,507,None,Arrow,,yes,
679,Line,,492,,,507,508,None,Arrow,,No,
680,Line,,492,,,508,509,None,Measure,,,
681,Line,,492,,,507,510,None,Arrow,,yes,
682,Line,,492,,,510,511,None,Arrow,,No,
683,Line,,492,,,511,512,None,Measure,,,
684,Line,,492,,,510,513,None,Arrow,,Yes,
685,Line,,492,,,513,514,None,Arrow,,No,
686,Line,,492,,,514,515,None,Measure,,,
687,Line,,492,,,513,516,None,Arrow,,Yes,
688,Line,,492,,,513,516,None,Arrow,,my primary...,
689,Line,,492,,,516,517,None,Arrow,,Next,
690,Line,,492,,,517,518,None,Arrow,,No,
691,Line,,492,,,518,519,None,Measure,,,
692,Line,,492,,,517,520,None,Arrow,,Yes,
693,Line,,492,,,520,521,None,Arrow,,No,
694,Line,,492,,,521,522,None,Measure,,,
695,Line,,492,,,520,523,None,Arrow,,Yes,
696,Line,,492,,,523,524,None,Arrow,,no,
697,Line,,492,,,,525,None,Measure,,,
698,Line,,492,,,523,526,None,Arrow,,yes,
699,Line,,492,,,526,527,None,Arrow,,No,
700,Line,,492,,,527,528,None,Measure,,,
701,Line,,492,,,524,526,None,Arrow,,,
702,Line,,492,,,521,523,None,Arrow,,,
703,Line,,492,,,518,520,None,Arrow,,,
704,Line,,492,,,529,530,None,Arrow,,no,
705,Line,,492,,,530,531,None,Measure,,,
706,Line,,492,,,527,544,None,Arrow,,,
707,Line,,492,,,526,532,None,Arrow,,yes,
708,Line,,492,,,532,529,None,Arrow,,yes,
709,Line,,492,,,532,533,None,Arrow,,no,
710,Line,,492,,,533,534,None,Measure,,,
711,Line,,492,,,529,535,None,Arrow,,yes,
712,Line,,492,,,535,536,None,Arrow,,no,
713,Line,,492,,,536,537,None,Measure,,,
714,Line,,492,,,535,538,None,Arrow,,yes,
715,Line,,492,,,538,539,None,Arrow,,no,
716,Line,,492,,,539,540,None,Measure,,,
717,Line,,492,,,530,535,None,Arrow,,,
718,Line,,492,,,536,538,None,Arrow,,,
719,Line,,492,,,533,529,None,Arrow,,,
720,Line,,492,,,538,541,None,Arrow,,yes,
721,Line,,492,,,541,542,None,Arrow,,no,
722,Line,,492,,,542,543,None,Measure,,,
723,Line,,492,,,541,544,None,Arrow,,yes,
724,Line,,492,,,544,545,None,Arrow,,,
725,Line,,492,,,511,547,None,Arrow,,,
726,Line,,492,,,544,548,None,Arrow,,,
727,Line,,492,,,549,551,None,Arrow,,no,
728,Line,,492,,,551,552,None,Arrow,,next,
729,Line,,492,,,553,554,None,Arrow,,Yes,
730,Line,,492,,,552,555,None,Arrow,,No,
731,Line,,492,,,555,553,None,Arrow,,next,
732,Line,,492,,,554,556,None,Arrow,,no,
733,Line,,492,,,557,550,None,Arrow,,Yes,
734,Line,,492,,,549,552,None,Arrow,,Yes,
735,Line,,492,,,552,553,None,Arrow,,Yes,
736,Line,,492,,,557,558,None,Arrow,,No,
737,Line,,492,,,555,589,None,Measure,,,
738,Line,,492,,,556,559,None,Measure,,,
739,Line,,492,,,553,560,None,Arrow,,No,
740,Line,,492,,,556,560,None,Arrow,,Next,
741,Line,,492,,,560,561,None,Arrow,,next,
742,Line,,492,,,561,562,None,Arrow,,Yes,
743,Line,,492,,,563,564,None,Arrow,,Yes,
744,Line,,492,,,564,565,None,Arrow,,Yes,
745,Line,,492,,,561,566,None,Arrow,,No,
746,Line,,492,,,566,562,None,Arrow,,next,
747,Line,,492,,,591,563,None,Arrow,,next,
748,Line,,492,,,567,575,None,Arrow,,No,
749,Line,,492,,,575,576,None,Arrow,,No,
750,Line,,492,,,575,572,None,Arrow,,Yes,
751,Line,,492,,,567,574,None,Arrow,,Yes,
752,Line,,492,,,574,568,None,Arrow,,No,
753,Line,,492,,,568,569,None,Arrow,,Yes,
754,Line,,492,,,569,577,None,Arrow,,yes,
755,Line,,492,,,571,579,None,Measure,,,
756,Line,,492,,,568,571,None,Arrow,,No,
757,Line,,492,,,569,573,None,Arrow,,No,
758,Line,,492,,,577,578,None,Arrow,,No,
759,Line,,492,,,570,581,None,Arrow,,No,
760,Line,,492,,,573,580,None,Measure,,,
761,Line,,492,,,578,582,None,Measure,,,
762,Line,,492,,,581,583,None,Measure,,,
763,Line,,492,,,571,569,None,Arrow,,next,
764,Line,,492,,,573,577,None,Arrow,,next,
765,Line,,492,,,578,570,None,Arrow,,next,
766,Line,,492,,,577,570,None,Arrow,,yes,
767,Line,,492,,,545,567,None,Arrow,,,
768,Line,,492,,,568,585,None,Arrow,,"Yes, but...",
769,Line,,492,,,585,586,None,Measure,,,
770,Line,,492,,,585,569,None,Arrow,,,
771,Line,,492,,,581,587,None,Arrow,,next,
772,Line,,492,,,587,549,None,Arrow,,next,
773,Line,,492,,,570,587,None,Arrow,,next,
774,Line,,492,,,574,549,None,Arrow,,Yes,yes
775,Line,,492,,,551,588,None,Measure,,,
776,Line,,492,,,554,560,None,Arrow,,yes,
777,Line,,492,,,562,590,None,Arrow,,yes,
778,Line,,492,,,590,591,None,Arrow,,No,
779,Line,,492,,,590,563,None,Arrow,,yes,
780,Line,,492,,,562,563,None,Arrow,,no,
781,Line,,492,,,566,592,None,Measure,,,
782,Line,,492,,,591,593,None,Measure,,,
783,Line,,492,,,563,597,None,Arrow,,No,
784,Line,,492,,,597,594,None,Measure,,,
785,Line,,492,,,564,598,None,Arrow,,No,
786,Line,,492,,,597,564,None,Arrow,,,
787,Line,,492,,,598,595,None,Measure,,,
788,Line,,492,,,565,599,None,Arrow,,yes,
789,Line,,492,,,600,596,None,Measure,,,
790,Line,,492,,,599,600,None,Arrow,,No,
791,Line,,492,,,565,557,None,Arrow,,no,
792,Line,,492,,,602,603,None,Arrow,,Yes,
793,Line,,492,,,602,604,None,Arrow,,No,
794,Line,,492,,,605,615,None,Arrow,,No,
795,Line,,492,,,615,607,None,Measure,,,
796,Line,,492,,,606,608,None,Arrow,,Yes,
797,Line,,492,,,606,609,None,Arrow,,No,
798,Line,,492,,,609,610,None,Arrow,,,
799,Line,,492,,,608,610,None,Arrow,,,
800,Line,,492,,,601,605,None,Arrow,,next,
801,Line,,492,,,601,602,None,Arrow,,No,
802,Line,,492,,,611,612,None,Arrow,,Yes,
803,Line,,492,,,550,601,None,Arrow,,,
804,Line,,492,,,558,601,None,Arrow,,,
805,Line,,492,,,605,613,None,Arrow,,yes,
806,Line,,492,,,613,614,None,Arrow,,yes,
807,Line,,492,,,613,616,None,Arrow,,No,
808,Line,,492,,,614,617,None,Arrow,,No,
809,Line,,492,,,615,613,None,Arrow,,,
810,Line,,492,,,616,614,None,Arrow,,,
811,Line,,492,,,616,618,None,Measure,,,
812,Line,,492,,,617,619,None,Measure,,,
813,Line,,492,,,617,606,None,Arrow,,,
814,Line,,492,,,614,606,None,Arrow,,Yes,
815,Line,,492,,,610,611,None,Arrow,,No,
816,Line,,492,,,610,620,None,Arrow,,,
817,Line,,492,,,621,622,None,Arrow,,No,
818,Line,,492,,,623,624,None,Arrow,,Yes,
819,Line,,492,,,624,625,None,Arrow,,yes,
820,Line,,492,,,625,638,None,Arrow,,Yes,
821,Line,,492,,,626,627,None,Arrow,,Yes,
822,Line,,492,,,624,629,None,Arrow,,no,
823,Line,,492,,,625,630,None,Arrow,,No,
824,Line,,492,,,627,631,None,Arrow,,No,
825,Line,,492,,,622,632,None,Measure,,,
826,Line,,492,,,628,633,None,Measure,,,
827,Line,,492,,,621,634,None,Arrow,,,
828,Line,,492,,,634,628,None,Arrow,,no,
829,Line,,492,,,634,623,None,Arrow,,yes,
830,Line,,492,,,623,644,None,Arrow,,no,
831,Line,,492,,,624,625,None,Arrow,,My primary...,
832,Line,,492,,,648,635,None,Measure,,,
833,Line,,492,,,629,636,None,Measure,,,
834,Line,,492,,,630,637,None,Measure,,,
835,Line,,492,,,638,626,None,Arrow,,yes,
836,Line,,492,,,638,639,None,Arrow,,No,
837,Line,,492,,,639,640,None,Measure,,,
838,Line,,492,,,631,641,None,Arrow,,no,
839,Line,,492,,,630,638,None,Arrow,,,
840,Line,,492,,,629,625,None,Arrow,,,
841,Line,,492,,,639,626,None,Arrow,,,
842,Line,,492,,,627,642,None,Arrow,,Yes,
843,Line,,492,,,642,643,None,Arrow,,Yes,
844,Line,,492,,,626,642,None,Arrow,,no,
845,Line,,492,,,645,646,None,Arrow,,No,
846,Line,,492,,,645,647,None,Arrow,,,
847,Line,,492,,,644,648,None,Arrow,,Yes,
848,Line,,492,,,644,645,None,Arrow,,No,
849,Line,,492,,,648,626,None,Arrow,,Next,
850,Line,,492,,,612,621,None,Arrow,,,
851,Line,,492,,,649,650,None,Arrow,,Yes,
852,Line,,492,,,649,651,None,Arrow,,No,
853,Line,,492,,,643,649,None,Arrow,,,
854,Line,,492,,,643,651,None,Arrow,,,
855,Page,,,,,,,,,,MDR,
856,Process,Flowchart Shapes,855,,,,,,,,"Manifestation Determination Review Students with disabilities have additional school discipline rights.  Students with disabilities have the right to a meeting with their IEP team when they're excluded from school for more than 10 days.  The meeting is called a Manifestation Determination Review, or MDR.    The point of the MDR is to figure out whether the student's behavior was caused by the school's failure to give the student the special education services they need.  We're going to go through some questions about the MDR.  Pop up: What is an IEP team? inside the pop up: The student's IEP team is the group of people who meet to make the student's special education plan every year.  If the student didn't have a special education plan when the discipline happened, but the school knew the student has a disability, then the IEP team would be ... ",
857,Process,Flowchart Shapes,855,,,,,,,,Did the school have a meeting with the student's IEP team to talk about the discipline?,
858,Process,Flowchart Shapes,855,,,,,,,,You identified that the school excluded the student for over 10 days without having an MDR.  Would you like to include this in your complaint?,
859,Process,Flowchart Shapes,855,,,,,,,,The meeting has to be within 10 school days of the decision to suspend or expel the student.    Did the school have the meeting within 10 days? ,
860,Process,Flowchart Shapes,855,,,,,,,,"At the meeting, the student's IEP team has to decide whether the student's behavior was related to their disability, and/or caused by the school not providing the student's special education services. To make the decision, the IEP team should review the student's file and consider any information that you provide.  Pop up: how does the team decide? Inside the pop up:  at the meeting, the IEP team has to go through these two questions:  1. Is the conduct a direct result of the district's failure to implement the student's IEP, and  2. Does the behavior have a direct and substantial relationship to the student's disability? If the answer to either question is yes, then the behavior is related to the student's disability  Did the school decide whether the behavior they're accusing the student of was related to the student's disability or the school's failure to give the student their special education serivices?",
861,Note,Sticky Notes,855,,,,,,,,Do they get notice?,
862,Process,Flowchart Shapes,855,,,,,,,,"If the IEP team decides that the behavior was related to the student's disability, or caused by the school not giving the student their services, the school can't proceed with the discipline.    Did the IEP team decide that the behavior was related to the student's disability or caused by the school not giving the student their services?  OPTIONS: Y/N/No, but I disagree.",
863,Process,Flowchart Shapes,855,,,,,,,,"You identified that the IEP team didn't think that the behavior was related to the student's disability, but you disagree.  Would you like to include that in your complaint?",
864,Process,Flowchart Shapes,855,,,,,,,,Those are all the requirements for the MDR.  You haven't identified a violation of a right included in this guide.  Do you have other concerns about the MDR that you want to describe in your complaint?,
865,Process,Flowchart Shapes,855,,,,,,,,"Okay, we'll move on to the next section.",
866,Process,Flowchart Shapes,855,,,,,,,,NO VIOLATIONS PAGE,
867,Process,Flowchart Shapes,855,,,,,,,,"You identified that the IEP team didn't think that the behavior was related to the student's disability, but you disagree.  This language will identify that concern in your complaint: ""The School District found that the behavior was not a manifestation of the student's disability, but I disagree.""  In the box below, explain why you disagree in detail.  Describe why the behavior was related to the student's disability, and/or why the behavior was caused by the school's failure to give the student their special education services.  If the student doesn't have an IEP or 504 plan, you should also explain how the school knew that the student has a disability.  For example, you might say ""I sent an email to the school to ask for a special education evaluation at the end of last month.""",
868,Process,Flowchart Shapes,855,,,,,,,,"When the IEP team decides that the behavior was caused by the student's disability or the school's failure to provide the student's services, they can't exclude the student.    Did the school stop excluding the student after the meeting?",
869,Process,Flowchart Shapes,855,,,,,,,,"You identified that the IEP team determined that the behavior was related to the student's disability, but didn't let the student come back to school.  We'll ask more questions about that at the end of this section.",
870,Process,Flowchart Shapes,855,,,,,,,,"When the IEP team decides that the behavior was caused by the student's disability, it means that the school wasn't providing the student with the special education services they need.  The school has to take immediate steps to figure out what services the student needs.    The first step the school has to take is to do an evaluation of the student's needs called a Functional Behavioral Assessment, or FBA.  If the student already has one, the school has to review and update the assessment.  Did the school do an FBA?",
871,Process,Flowchart Shapes,855,,,,,,,,You identified that the school didn't do a Functional Behavioral Assessment.  We'll ask more questions about that at the end of this section.,
872,Process,Flowchart Shapes,855,,,,,,,,"The next step the school has to take is to make a Behavioral Intervention Plan, or BIP, for the student.  If the student already has one, the school has to review and update it.    Did the school create a BIP, or review and update a BIP that the student already had?",
873,Process,Flowchart Shapes,855,,,,,,,,END OF SECTION PAGE,
874,Process,Flowchart Shapes,855,,,,,,,,"Those are all the requirements for the MDR.  If they've identified any problems: You identified problems(s) related to the notice.  Do you want to include those problems in your complaint?  If they haven't identified any concerns in this section:  You haven't identified a problem with a requirement included in this guide.  If you have problems about the student's academic progress during the suspension, you should still include them in the complaint.    Would you like to describe any concerns to include in your complaint?",
875,Note,Sticky Notes,855,,,,,,,,is there a written decision or anything from the meeting?,
876,Process,Flowchart Shapes,855,,,,,,,,Did the student already have an FBA?,
877,Process,Flowchart Shapes,855,,,,,,,,Did the school review and update the old FBA?,
878,Process,Flowchart Shapes,855,,,,,,,,You identified that the school didn't review and update the student's Functional Behavioral Assessment. We'll ask more questions about that at the end of this section.,
879,Process,Flowchart Shapes,855,,,,,,,,You identified that the school didn't create a Behavioral Intervention Plan. We'll ask more questions about that at the end of this section.,
880,Process,Flowchart Shapes,855,,,,,,,,Did the student already have an BIP?,
881,Process,Flowchart Shapes,855,,,,,,,,Did the school review and update the old BIP?,
882,Process,Flowchart Shapes,855,,,,,,,,You identified that the school didn't review and update the student's Behavioral Intervention Plan.  We'll ask more questions about that at the end of this section.,
883,Note,Sticky Notes,855,,,,,,,,what does review and update mean?,
884,Process,Flowchart Shapes,855,,,,,,,,You identified that the school didn't have the MDR within 10 days of the decision to suspend or expel the student.  We'll ask more questions about that at the end of this section.,
885,Process,Flowchart Shapes,855,,,,,,,,"This language will identify that in your complaint: ""The School District failed to hold a manifestation determination review meeting after changing the student's placement due to a disciplinary removal.  34 CFR §300.536(e) requires that the District convene an IEP meeting within 10 school days of the decision to change the student's placement.""  In the box below, describe what happened.  If you didn't know that the school had to have the meeting, include that information.  If you asked the school to have the meeting and they refused, include that.  You should also describe what has happened since the student has been out of school, and whether the student has been able to get any of their services.  If the student doesn't have an IEP or 504 plan, you should also explain how the school knew that the student has a disability.  For example, you might say ""I sent an email to the school to ask for a special education evaluation at the end of last month.""",
886,Process,Flowchart Shapes,855,,,,,,,,"Okay, we'll move on to the next section.",
887,Process,Flowchart Shapes,855,,,,,,,,You identified that the IEP team didn't decide whether the behavior was related to the student's disability or the school's failure to provide special edcuation services.  Would you like to include that problem in your complaint?,
888,Process,Flowchart Shapes,855,,,,,,,,"Okay, we'll move on to the next section.",
889,Note,Sticky Notes,855,,,,,,,,include that they have to get services while they're excluded?,
890,Process,Flowchart Shapes,855,,,,,,,,"You identified that there was a meeting with the student's IEP team, but the team didn't decide whether the behavior was related to the student's disability.    This language will identify that in your complaint: At the manifestation determination review following a change of placement due to a disciplinary removal, the school failed to determine whether the conduct in question was caused by the student's disability, or whether the conduct in question was the direct result of the LEA's failure to implement the student's IEP.  34 CFR §300.530(e) requires that the school determine the answers to those questions to determine whether the conduct was a manifestation of the student's disability.  In the box below, describe what happened at the meeting.  Include who was at the meeting, whether you were able to participate in the meeting, and what happened to prevent the IEP team from answering the questions.  ",
891,Note,Sticky Notes,855,,,,,,,,Explain what an IEP team is for students with known disabilities but no IEP? who would be at the meeting for them?,
